pm25,pm10,o3,no2,so2,co
63.63750044504801,,,,,
58.74166679382324,,,,,
54.22499974568685,,,,,
78.6458330154419,,,,,
80.08333269755046,,,,,
80.24166615804036,,,,,
84.20416768391927,,,,,
77.9583346048991,,,,,
79.0166670481364,,,,,
74.62916564941406,,,,,
135.60416539510092,,,,,
128.53749910990396,,,,,
76.60416793823242,,,,,
63.95000044504801,,,,,
60.19166692097982,,,,,
70.85833422342937,,,,,
68.77916622161865,,,,,
64.04999955495198,,,,,
62.61249955495199,,,,,
53.75833320617676,,,,,
56.53749974568685,,,,,
54.24583307902018,,,,,
56.57083320617676,,,,,
69.37083276112874,,,,,
76.42083231608073,,,,,
98.78749910990398,,,,,
106.39583333333331,,,,,
126.25416564941406,,,,,
117.95416514078777,,,,,
105.7958329518636,,,,,
101.14166577657063,,,,,
105.10416793823242,,,,,
121.02083269755046,,,,,
124.51250076293944,,,,,
121.67499987284344,,,,,
93.24583180745442,,,,,
82.56250127156575,,,,,
75.46250025431316,,,,,
67.62500031789143,,,,,
76.75416533152263,,,,,
73.41249942779541,,,,,
72.08750025431316,,,,,
70.55833466847737,,,,,
68.72499879201253,,,,,
71.74583307902019,,,,,
96.05416615804036,,,,,
108.11666615804036,,,,,
108.77083269755046,,,,,
99.07916514078777,,,,,
108.63333384195964,,,,,
81.04166634877522,,,,,
54.82916736602783,,,,,
49.63749980926514,,,,,
48.74166711171468,,,,,
48.23749955495199,,,,,
47.137501080830894,,,,,
51.6791664759318,,,,,
63.58333365122477,,,,,
62.69583479563395,,,,,
74.51666768391927,,,,,
74.74583180745442,,,,,
79.62083435058594,,,,,
60.52916749318441,,,,,
77.10416730244954,,,,,
77.0124994913737,,,,,
63.07916736602783,,,,,
56.06666660308838,,,,,
66.89999930063884,,,,,
67.83333206176758,,,,,
71.39583333333333,,,,,
76.9499994913737,,,,,
86.68749936421712,,,,,
93.5708351135254,,,,,
95.17916615804036,,,,,
98.97916666666669,,,,,
108.12916628519694,,,,,
115.5874989827474,,,,,
118.1208324432373,,,,,
149.8499984741211,,,,,
142.42083485921225,,,,,
106.82916768391928,,,,,
108.67499987284344,,,,,
89.52500025431316,,,,,
84.59999974568684,,,,,
63.23333295186361,,,,,
54.91249942779541,,,,,
58.72500038146973,,,,,
65.52916653951009,,,,,
63.36666711171468,,,,,
61.56250031789144,,,,,
66.37500095367432,,,,,
61.27916685740153,,,,,
70.95833269755046,,,,,
74.89583524068196,,,,,
86.09583346048991,,,,,
96.07500012715656,,,,,
88.47083346048991,,,,,
75.95833333333333,,,,,
75.53333282470703,,,,,
122.58750025431316,,,,,
152.3499984741211,,,,,
125.48749923706056,,,,,
119.94166501363118,,,,,
105.68749936421712,,,,,
111.21666590372722,,,,,
108.94583447774252,,,,,
105.76666641235352,,,,,
89.39999961853027,,,,,
67.81666660308838,,,,,
58.20416673024496,,,,,
57.21250025431315,,,,,
58.53750038146973,,,,,
55.425000508626304,,,,,
55.63333320617676,,,,,
53.35833326975504,,,,,
52.80833339691162,,,,,
53.95416673024496,,,,,
64.32916577657063,,,,,
69.35416666666667,,,,,
113.70416641235352,,,,,
98.09999910990398,,,,,
97.30833371480306,,,,,
106.5875021616618,,,,,
117.97499910990398,,,,,
79.70416482289632,,,,,
79.98333358764648,,,,,
81.92916552225749,,,,,
82.02916590372722,,,,,
83.59583409627278,,,,,
85.9541670481364,,,,,
71.08333333333333,,,,,
67.7916653951009,,,,,
62.64583269755045,,,,,
60.43333339691162,,,,,
61.754165967305504,,,,,
58.7583335240682,,,,,
59.94583384195963,,,,,
60.75416628519694,,,,,
125.8666648864746,,,,,
119.08333269755046,,,,,
126.43749872843424,,,,,
117.07500076293944,,,,,
85.0124994913737,,,,,
125.92916742960612,,,,,
116.9958330790202,,,,,
112.5249989827474,,,,,
104.1208324432373,,,,,
82.91250038146973,,,,,
80.9541670481364,,,,,
81.78333346048991,,,,,
93.35416793823242,,,,,
94.96249961853027,,,,,
86.22916730244954,,,,,
78.49166615804036,,,,,
36.69999980926514,,,,,
45.24999968210856,,,,,
53.46250025431315,,,,,
61.98750082651774,,,,,
63.11666615804037,,,,,
96.133331934611,,,,,
61.93750063578288,,,,,
53.275001207987465,,,,,
54.645833333333336,,,,,
90.3916695912679,,,,,
92.95000139872234,,,,,
97.06250063578288,,,,,
103.8583329518636,,,,,
98.2749989827474,,,,,
97.4958330790202,,,,,
94.67916615804036,,,,,
77.45000139872234,,,,,
64.63750044504802,,,,,
100.6708329518636,,,,,
86.55416615804036,,,,,
76.43750127156575,,,,,
74.37499936421712,,,,,
89.2458324432373,,,,,
82.00833511352539,,,,,
70.68749936421712,,,,,
74.38333257039388,,,,,
88.67499923706055,,,,,
100.14583333333331,,,,,
78.72083346048991,,,,,
79.41666666666667,,,,,
74.12083435058594,,,,,
87.68749872843425,,,,,
90.73749987284344,,,,,
72.58750089009602,,,,,
58.17499955495199,,,,,
60.604166984558105,,,,,
65.72500038146973,,,,,
68.96250089009602,,,,,
79.11249923706055,,,,,
92.77500025431316,,,,,
112.16666666666669,,,,,
126.06249872843424,,,,,
127.23749923706056,,,,,
132.63750012715658,,,,,
137.50416692097983,,,,,
133.24166679382324,,,,,
113.4166653951009,,,,,
116.97083409627278,,,,,
111.88333320617676,,,,,
145.4166660308838,,,,,
133.52916526794434,,,,,
108.3958314259847,,,,,
90.554168065389,,,,,
78.78333282470703,,,,,
72.72916666666667,,,,,
66.77499866485596,,,,,
62.30000146230062,,,,,
52.33750025431315,,,,,
58.91666730244955,,,,,
60.77500025431315,,,,,
57.20416673024496,,,,,
67.03750101725261,,,,,
71.5416653951009,,,,,
92.87083435058594,,,,,
102.75000063578288,,,,,
86.75833193461101,,,,,
104.34166653951009,,,,,
111.53750038146973,,,,,
120.34583282470705,,,,,
116.5208339691162,,,,,
120.53749974568684,,,,,
153.71249771118164,,,,,
128.89166641235352,,,,,
118.79583422342937,,,,,
100.4375,,,,,
90.92083358764648,,,,,
77.64583396911621,,,,,
73.22916603088379,,,,,
91.42083231608072,,,,,
93.84166653951009,,,,,
78.38750012715657,,,,,
71.49166742960612,,,,,
