location_id,location_name,datetimeUtc,latitude,longitude,co,no,no2,nox,o3,pm10,pm25,so2
32896,Riverside - Rubidoux,2020-12-22 17:00:00+00:00,33.999449,-117.415831,1.15,,0.045,,0.002,,,0.002
32896,Riverside - Rubidoux,2020-12-22 18:00:00+00:00,33.999449,-117.415831,0.73,,0.044,,0.005,,,0.001
32896,Riverside - Rubidoux,2020-12-22 19:00:00+00:00,33.999449,-117.415831,0.41,,0.033,,0.014,,,0.001
32896,Riverside - Rubidoux,2020-12-23 00:00:00+00:00,33.999449,-117.415831,0.24,,0.013,,0.041,,,0.001
32896,Riverside - Rubidoux,2020-12-23 01:00:00+00:00,33.999449,-117.415831,0.33,,0.022,,0.033,,,0.001
32896,Riverside - Rubidoux,2020-12-23 02:00:00+00:00,33.999449,-117.415831,0.37,,0.021,,0.031,,,0.001
32896,Riverside - Rubidoux,2020-12-23 03:00:00+00:00,33.999449,-117.415831,0.43,,0.021,,0.025,,,0.0
32896,Riverside - Rubidoux,2020-12-23 04:00:00+00:00,33.999449,-117.415831,0.43,,0.02,,0.022,,,0.0
32896,Riverside - Rubidoux,2020-12-23 06:00:00+00:00,33.999449,-117.415831,0.84,,0.026,,0.012,,,0.0
32896,Riverside - Rubidoux,2020-12-23 07:00:00+00:00,33.999449,-117.415831,0.71,,0.032,,0.004,,,0.0
32896,Riverside - Rubidoux,2020-12-23 08:00:00+00:00,33.999449,-117.415831,0.6,,0.029,,0.003,,,0.0
32896,Riverside - Rubidoux,2020-12-23 09:00:00+00:00,33.999449,-117.415831,0.7,,0.029,,0.001,,,0.0
32896,Riverside - Rubidoux,2020-12-23 14:00:00+00:00,33.999449,-117.415831,0.69,,0.035,,0.001,,,0.001
32896,Riverside - Rubidoux,2020-12-23 15:00:00+00:00,33.999449,-117.415831,0.71,,0.038,,0.001,,,0.001
32896,Riverside - Rubidoux,2020-12-23 16:00:00+00:00,33.999449,-117.415831,0.51,,0.035,,0.008,,,0.001
32896,Riverside - Rubidoux,2021-01-05 14:00:00+00:00,33.999449,-117.415831,0.98,,0.024,,0.001,,,0.001
32896,Riverside - Rubidoux,2021-01-08 20:00:00+00:00,33.999449,-117.415831,0.28,,0.021,,0.023,,,0.001
32896,Riverside - Rubidoux,2021-01-10 20:00:00+00:00,33.999449,-117.415831,0.16,,0.006,,0.036,,,0.0
32896,Riverside - Rubidoux,2021-01-10 21:00:00+00:00,33.999449,-117.415831,0.17,,0.008,,0.036,,,0.0
32896,Riverside - Rubidoux,2021-01-10 22:00:00+00:00,33.999449,-117.415831,0.19,,0.008,,0.038,,,0.0
32896,Riverside - Rubidoux,2021-01-10 23:00:00+00:00,33.999449,-117.415831,0.18,,0.008,,0.038,,,0.0
32896,Riverside - Rubidoux,2021-01-11 00:00:00+00:00,33.999449,-117.415831,0.17,,0.007,,0.04,,,0.0
32896,Riverside - Rubidoux,2021-01-11 01:00:00+00:00,33.999449,-117.415831,0.25,,0.012,,0.034,,,0.001
32896,Riverside - Rubidoux,2021-01-11 02:00:00+00:00,33.999449,-117.415831,0.59,,0.027,,0.019,,,0.001
32896,Riverside - Rubidoux,2021-01-11 03:00:00+00:00,33.999449,-117.415831,0.73,,0.035,,0.008,,,0.001
32896,Riverside - Rubidoux,2021-01-11 04:00:00+00:00,33.999449,-117.415831,0.96,,0.041,,0.002,,,0.001
32896,Riverside - Rubidoux,2021-01-11 05:00:00+00:00,33.999449,-117.415831,0.9,,0.035,,0.001,,,0.001
32896,Riverside - Rubidoux,2021-01-11 06:00:00+00:00,33.999449,-117.415831,1.13,,0.034,,0.001,,,0.001
32896,Riverside - Rubidoux,2021-01-11 07:00:00+00:00,33.999449,-117.415831,0.73,,0.032,,0.001,,,0.001
32896,Riverside - Rubidoux,2021-01-11 08:00:00+00:00,33.999449,-117.415831,0.42,,0.027,,0.007,,,0.001
32896,Riverside - Rubidoux,2021-01-11 09:00:00+00:00,33.999449,-117.415831,0.16,,0.013,,0.024,,,0.0
32896,Riverside - Rubidoux,2021-01-11 10:00:00+00:00,33.999449,-117.415831,0.21,,0.02,,0.016,,,0.0
32896,Riverside - Rubidoux,2021-01-11 11:00:00+00:00,33.999449,-117.415831,0.2,,0.021,,0.015,,,0.001
32896,Riverside - Rubidoux,2021-01-11 12:00:00+00:00,33.999449,-117.415831,0.28,,0.026,,0.007,,,0.001
32896,Riverside - Rubidoux,2021-01-11 13:00:00+00:00,33.999449,-117.415831,0.3,,0.032,,0.001,,,0.001
32896,Riverside - Rubidoux,2021-01-12 16:00:00+00:00,33.999449,-117.415831,0.87,,0.036,,0.001,,,0.001
32896,Riverside - Rubidoux,2021-01-14 02:00:00+00:00,33.999449,-117.415831,0.48,,0.045,,0.005,,,0.001
32896,Riverside - Rubidoux,2021-01-14 16:00:00+00:00,33.999449,-117.415831,0.13,,0.008,,0.03,,,0.0
32896,Riverside - Rubidoux,2021-01-14 22:00:00+00:00,33.999449,-117.415831,0.11,,0.005,,0.037,,,0.0
32896,Riverside - Rubidoux,2021-01-15 00:00:00+00:00,33.999449,-117.415831,0.13,,0.006,,0.038,,,0.0
32896,Riverside - Rubidoux,2021-01-18 00:00:00+00:00,33.999449,-117.415831,0.14,,0.004,,0.042,,,0.0
32896,Riverside - Rubidoux,2021-01-19 00:00:00+00:00,33.999449,-117.415831,0.12,,0.005,,0.036,,,0.0
32896,Riverside - Rubidoux,2021-01-19 22:00:00+00:00,33.999449,-117.415831,0.11,,0.003,,0.036,,,0.0
32896,Riverside - Rubidoux,2021-01-19 23:00:00+00:00,33.999449,-117.415831,,,0.005,,0.035,,,0.0
32896,Riverside - Rubidoux,2021-01-20 00:00:00+00:00,33.999449,-117.415831,0.12,,0.005,,0.034,,,0.0
32896,Riverside - Rubidoux,2021-01-20 01:00:00+00:00,33.999449,-117.415831,0.11,,0.004,,0.034,,,0.0
32896,Riverside - Rubidoux,2021-01-20 13:00:00+00:00,33.999449,-117.415831,0.09,,0.004,,0.033,,,0.0
32896,Riverside - Rubidoux,2021-01-20 14:00:00+00:00,33.999449,-117.415831,0.11,,0.005,,0.031,,,0.0
32896,Riverside - Rubidoux,2021-01-20 15:00:00+00:00,33.999449,-117.415831,0.1,,0.005,,0.031,,,0.0
32896,Riverside - Rubidoux,2021-01-20 16:00:00+00:00,33.999449,-117.415831,0.1,,0.005,,0.031,,,0.0
32896,Riverside - Rubidoux,2021-01-20 17:00:00+00:00,33.999449,-117.415831,0.1,,0.005,,0.031,,,0.0
32896,Riverside - Rubidoux,2021-01-21 06:00:00+00:00,33.999449,-117.415831,0.11,,0.008,,0.028,,,0.0
32896,Riverside - Rubidoux,2021-01-21 07:00:00+00:00,33.999449,-117.415831,0.12,,0.008,,0.027,,,0.0
32896,Riverside - Rubidoux,2021-01-21 08:00:00+00:00,33.999449,-117.415831,0.11,,0.008,,0.027,,,0.0
32896,Riverside - Rubidoux,2021-01-21 09:00:00+00:00,33.999449,-117.415831,0.18,,0.023,,0.008,,,0.0
32896,Riverside - Rubidoux,2021-01-22 05:00:00+00:00,33.999449,-117.415831,0.34,,0.025,,0.015,,,0.0
32896,Riverside - Rubidoux,2021-01-22 06:00:00+00:00,33.999449,-117.415831,0.58,,0.032,,0.006,,,0.0
32896,Riverside - Rubidoux,2021-01-22 07:00:00+00:00,33.999449,-117.415831,0.76,,0.032,,0.001,,,0.0
32896,Riverside - Rubidoux,2021-01-25 17:00:00+00:00,33.999449,-117.415831,0.14,,0.007,,0.033,,,0.0
32896,Riverside - Rubidoux,2021-01-28 05:00:00+00:00,33.999449,-117.415831,0.39,,0.013,,0.024,,,0.0
32896,Riverside - Rubidoux,2021-01-28 19:00:00+00:00,33.999449,-117.415831,,,0.025,,0.016,,,
32896,Riverside - Rubidoux,2021-01-28 21:00:00+00:00,33.999449,-117.415831,0.14,,0.008,,0.036,,,0.0
32896,Riverside - Rubidoux,2021-01-29 11:00:00+00:00,33.999449,-117.415831,0.09,,0.003,,0.035,,,0.0
32896,Riverside - Rubidoux,2021-01-29 18:00:00+00:00,33.999449,-117.415831,0.16,,0.009,,0.029,,,0.0
32896,Riverside - Rubidoux,2021-01-30 02:00:00+00:00,33.999449,-117.415831,0.19,,0.012,,0.026,,,0.0
32896,Riverside - Rubidoux,2021-02-17 23:00:00+00:00,33.999449,-117.415831,0.14,,0.005,,0.041,27.0,3.0,0.0
32896,Riverside - Rubidoux,2021-02-18 11:00:00+00:00,33.999449,-117.415831,0.1,,0.002,,0.038,16.0,,0.0
32896,Riverside - Rubidoux,2021-02-21 13:00:00+00:00,33.999449,-117.415831,0.1,,0.003,,0.039,35.0,-1.0,0.0
32896,Riverside - Rubidoux,2021-02-22 00:00:00+00:00,33.999449,-117.415831,0.13,,0.004,,0.043,17.0,0.0,0.0
32896,Riverside - Rubidoux,2021-02-22 01:00:00+00:00,33.999449,-117.415831,0.14,,0.004,,0.042,25.0,0.0,0.0
32896,Riverside - Rubidoux,2021-02-22 02:00:00+00:00,33.999449,-117.415831,0.14,,0.005,,0.04,28.0,-2.0,0.0
32896,Riverside - Rubidoux,2021-02-22 03:00:00+00:00,33.999449,-117.415831,0.14,,0.005,,0.04,27.0,-2.0,0.0
32896,Riverside - Rubidoux,2021-02-22 04:00:00+00:00,33.999449,-117.415831,0.13,,0.005,,0.04,15.0,-1.0,0.0
32896,Riverside - Rubidoux,2021-02-22 05:00:00+00:00,33.999449,-117.415831,0.14,,0.006,,0.038,13.0,1.0,0.0
32896,Riverside - Rubidoux,2021-02-22 06:00:00+00:00,33.999449,-117.415831,0.31,,0.024,,0.018,36.0,2.0,0.001
32896,Riverside - Rubidoux,2021-02-22 07:00:00+00:00,33.999449,-117.415831,0.19,,0.014,,0.028,23.0,2.0,0.001
32896,Riverside - Rubidoux,2021-02-22 08:00:00+00:00,33.999449,-117.415831,0.23,,0.024,,0.016,17.0,0.0,0.001
32896,Riverside - Rubidoux,2021-02-22 09:00:00+00:00,33.999449,-117.415831,0.18,,0.016,,0.024,23.0,2.0,0.0
32896,Riverside - Rubidoux,2021-02-22 10:00:00+00:00,33.999449,-117.415831,0.25,,0.026,,0.009,,,0.001
32896,Riverside - Rubidoux,2021-02-22 14:00:00+00:00,33.999449,-117.415831,0.3,,0.031,,0.007,26.0,-1.0,0.001
32896,Riverside - Rubidoux,2021-02-24 17:00:00+00:00,33.999449,-117.415831,0.63,,0.038,,0.007,,,0.001
32896,Riverside - Rubidoux,2021-02-24 21:00:00+00:00,33.999449,-117.415831,0.17,,0.009,,0.049,17.0,7.0,0.001
32896,Riverside - Rubidoux,2021-02-25 09:00:00+00:00,33.999449,-117.415831,0.1,,0.003,,0.043,,45.0,0.0
32896,Riverside - Rubidoux,2021-02-25 15:00:00+00:00,33.999449,-117.415831,0.11,,0.003,,0.044,105.0,3.0,0.0
32896,Riverside - Rubidoux,2021-02-25 23:00:00+00:00,33.999449,-117.415831,,,0.004,,0.046,42.0,4.0,0.0
32896,Riverside - Rubidoux,2021-03-02 02:00:00+00:00,33.999449,-117.415831,0.17,,0.007,,0.04,20.0,-1.0,0.0
32896,Riverside - Rubidoux,2021-03-04 07:00:00+00:00,33.999449,-117.415831,0.57,,0.026,,0.004,20.0,9.0,0.0
32896,Riverside - Rubidoux,2021-03-05 00:00:00+00:00,33.999449,-117.415831,0.15,,,,,11.0,5.0,0.0
32896,Riverside - Rubidoux,2021-03-05 03:00:00+00:00,33.999449,-117.415831,0.25,,0.012,,0.036,22.0,4.0,0.0
32896,Riverside - Rubidoux,2021-03-05 20:00:00+00:00,33.999449,-117.415831,0.16,,,,,17.0,4.0,0.0
32896,Riverside - Rubidoux,2021-03-11 01:00:00+00:00,33.999449,-117.415831,0.16,,0.006,,0.038,8.0,0.0,0.0
32896,Riverside - Rubidoux,2021-03-12 07:00:00+00:00,33.999449,-117.415831,0.18,,0.007,,0.037,3.0,,0.0
32896,Riverside - Rubidoux,2021-03-12 19:00:00+00:00,33.999449,-117.415831,0.17,,0.005,,0.04,18.0,11.0,0.0
32896,Riverside - Rubidoux,2021-03-17 03:00:00+00:00,33.999449,-117.415831,0.16,,0.005,,0.039,,,0.0
32896,Riverside - Rubidoux,2021-03-17 19:00:00+00:00,33.999449,-117.415831,0.25,,0.014,,0.032,40.0,26.0,0.001
32896,Riverside - Rubidoux,2021-03-18 22:00:00+00:00,33.999449,-117.415831,0.2,,,,,31.0,13.0,0.001
32896,Riverside - Rubidoux,2021-03-20 02:00:00+00:00,33.999449,-117.415831,0.13,,0.005,,0.033,9.0,0.0,0.0
32896,Riverside - Rubidoux,2021-03-25 22:00:00+00:00,33.999449,-117.415831,0.12,,0.002,,0.042,,,0.0
32896,Riverside - Rubidoux,2021-03-30 23:00:00+00:00,33.999449,-117.415831,0.12,,0.003,,0.052,61.0,7.0,0.0
32896,Riverside - Rubidoux,2021-04-12 17:00:00+00:00,33.999449,-117.415831,0.18,,0.007,,0.034,25.0,,0.0
32896,Riverside - Rubidoux,2021-04-15 00:00:00+00:00,33.999449,-117.415831,0.14,,0.004,,0.055,36.0,9.0,0.0
32896,Riverside - Rubidoux,2021-04-15 08:00:00+00:00,33.999449,-117.415831,0.15,,0.008,,0.036,31.0,9.0,0.0
32896,Riverside - Rubidoux,2021-04-15 09:00:00+00:00,33.999449,-117.415831,0.12,,0.005,,0.038,29.0,8.0,0.0
32896,Riverside - Rubidoux,2021-04-15 10:00:00+00:00,33.999449,-117.415831,0.12,,0.004,,0.038,27.0,10.0,0.0
32896,Riverside - Rubidoux,2021-04-15 11:00:00+00:00,33.999449,-117.415831,0.16,,0.005,,0.033,23.0,9.0,0.0
32896,Riverside - Rubidoux,2021-04-15 15:00:00+00:00,33.999449,-117.415831,0.35,,0.023,,0.012,45.0,6.0,0.0
32896,Riverside - Rubidoux,2021-04-15 16:00:00+00:00,33.999449,-117.415831,0.23,,0.014,,0.027,36.0,16.0,0.0
32896,Riverside - Rubidoux,2021-04-15 17:00:00+00:00,33.999449,-117.415831,0.16,,0.007,,0.039,37.0,19.0,0.0
32896,Riverside - Rubidoux,2021-04-15 19:00:00+00:00,33.999449,-117.415831,0.15,,0.005,,0.048,39.0,17.0,0.0
32896,Riverside - Rubidoux,2021-04-15 20:00:00+00:00,33.999449,-117.415831,0.15,,0.004,,0.054,48.0,17.0,0.0
32896,Riverside - Rubidoux,2021-04-15 21:00:00+00:00,33.999449,-117.415831,0.15,,0.004,,0.058,43.0,16.0,0.001
32896,Riverside - Rubidoux,2021-04-16 00:00:00+00:00,33.999449,-117.415831,0.15,,0.005,,0.059,65.0,16.0,0.001
32896,Riverside - Rubidoux,2021-04-16 01:00:00+00:00,33.999449,-117.415831,0.16,,0.006,,0.054,59.0,13.0,0.001
32896,Riverside - Rubidoux,2021-04-16 02:00:00+00:00,33.999449,-117.415831,0.15,,0.007,,0.049,51.0,13.0,0.001
32896,Riverside - Rubidoux,2021-04-16 03:00:00+00:00,33.999449,-117.415831,0.17,,0.007,,0.044,70.0,13.0,0.0
32896,Riverside - Rubidoux,2021-04-16 04:00:00+00:00,33.999449,-117.415831,0.18,,0.008,,0.04,47.0,,0.0
32896,Riverside - Rubidoux,2021-04-20 23:00:00+00:00,33.999449,-117.415831,0.15,,0.004,,0.062,77.0,13.0,0.001
32896,Riverside - Rubidoux,2021-04-22 19:00:00+00:00,33.999449,-117.415831,0.15,,0.006,,0.036,,,0.0
32896,Riverside - Rubidoux,2021-04-23 01:00:00+00:00,33.999449,-117.415831,0.15,,0.006,,0.039,33.0,7.0,0.0
32896,Riverside - Rubidoux,2021-04-28 22:00:00+00:00,33.999449,-117.415831,0.13,,,,,26.0,-2.0,0.0
32896,Riverside - Rubidoux,2021-04-29 22:00:00+00:00,33.999449,-117.415831,0.12,,0.004,,0.062,16.0,-2.0,0.0
32896,Riverside - Rubidoux,2021-04-30 13:00:00+00:00,33.999449,-117.415831,0.51,,0.043,,0.001,42.0,10.0,0.001
32896,Riverside - Rubidoux,2021-04-30 14:00:00+00:00,33.999449,-117.415831,0.65,,0.043,,0.002,77.0,10.0,0.001
32896,Riverside - Rubidoux,2021-04-30 23:00:00+00:00,33.999449,-117.415831,0.14,,0.003,,0.07,33.0,4.0,0.001
32896,Riverside - Rubidoux,2021-05-01 00:00:00+00:00,33.999449,-117.415831,0.14,,0.004,,0.07,27.0,4.0,0.001
32896,Riverside - Rubidoux,2021-05-01 01:00:00+00:00,33.999449,-117.415831,0.17,,0.004,,0.074,30.0,5.0,0.001
32896,Riverside - Rubidoux,2021-05-01 02:00:00+00:00,33.999449,-117.415831,0.2,,0.006,,0.073,42.0,6.0,0.001
32896,Riverside - Rubidoux,2021-05-01 03:00:00+00:00,33.999449,-117.415831,0.23,,0.011,,0.061,47.0,7.0,0.001
32896,Riverside - Rubidoux,2021-05-01 04:00:00+00:00,33.999449,-117.415831,0.26,,0.013,,0.051,40.0,9.0,0.001
32896,Riverside - Rubidoux,2021-05-01 05:00:00+00:00,33.999449,-117.415831,0.41,,0.021,,0.039,43.0,9.0,0.001
32896,Riverside - Rubidoux,2021-05-01 06:00:00+00:00,33.999449,-117.415831,0.37,,0.019,,0.037,49.0,10.0,0.001
32896,Riverside - Rubidoux,2021-05-01 08:00:00+00:00,33.999449,-117.415831,0.66,,0.029,,0.015,63.0,17.0,0.001
32896,Riverside - Rubidoux,2021-05-01 09:00:00+00:00,33.999449,-117.415831,0.49,,0.025,,0.014,68.0,25.0,0.001
32896,Riverside - Rubidoux,2021-05-01 10:00:00+00:00,33.999449,-117.415831,0.56,,0.036,,0.007,64.0,20.0,0.001
32896,Riverside - Rubidoux,2021-05-01 12:00:00+00:00,33.999449,-117.415831,0.62,,0.035,,0.002,53.0,19.0,0.001
32896,Riverside - Rubidoux,2021-05-01 13:00:00+00:00,33.999449,-117.415831,0.62,,0.034,,0.001,51.0,18.0,0.001
32896,Riverside - Rubidoux,2021-05-13 15:00:00+00:00,33.999449,-117.415831,0.28,,0.015,,0.016,50.0,17.0,0.0
32896,Riverside - Rubidoux,2021-05-14 23:00:00+00:00,33.999449,-117.415831,,,0.008,,0.081,62.0,23.0,0.0
32896,Riverside - Rubidoux,2021-05-18 09:00:00+00:00,33.999449,-117.415831,0.18,,0.01,,0.024,18.0,7.0,0.0
32896,Riverside - Rubidoux,2021-05-19 20:00:00+00:00,33.999449,-117.415831,0.17,,0.005,,0.056,,,0.0
32896,Riverside - Rubidoux,2021-05-22 01:00:00+00:00,33.999449,-117.415831,0.11,,0.002,,0.046,46.0,1.0,0.0
32896,Riverside - Rubidoux,2021-05-29 00:00:00+00:00,33.999449,-117.415831,,,0.004,,0.069,62.0,12.0,0.0
32896,Riverside - Rubidoux,2021-05-29 05:00:00+00:00,33.999449,-117.415831,,,0.008,,0.04,,,0.0
32896,Riverside - Rubidoux,2021-06-02 04:00:00+00:00,33.999449,-117.415831,,,0.011,,0.045,40.0,12.0,0.0
32896,Riverside - Rubidoux,2021-06-03 02:00:00+00:00,33.999449,-117.415831,0.19,,0.007,,0.062,69.0,9.0,0.0
32896,Riverside - Rubidoux,2021-06-10 21:00:00+00:00,33.999449,-117.415831,,,0.003,,0.059,39.0,3.0,
32896,Riverside - Rubidoux,2021-06-11 06:00:00+00:00,33.999449,-117.415831,0.15,,0.008,,0.033,38.0,1.0,0.001
32896,Riverside - Rubidoux,2021-06-15 18:00:00+00:00,33.999449,-117.415831,0.37,,0.031,,0.031,,,0.001
32896,Riverside - Rubidoux,2021-07-08 09:00:00+00:00,33.999449,-117.415831,0.16,,0.009,,0.022,32.0,9.0,0.0
32896,Riverside - Rubidoux,2021-08-06 10:00:00+00:00,33.999449,-117.415831,0.21,,0.009,,0.025,43.0,12.0,0.001
32896,Riverside - Rubidoux,2021-08-06 11:00:00+00:00,33.999449,-117.415831,0.19,,0.008,,0.024,33.0,10.0,0.001
32896,Riverside - Rubidoux,2021-08-06 12:00:00+00:00,33.999449,-117.415831,0.19,,0.009,,0.019,38.0,11.0,0.001
32896,Riverside - Rubidoux,2021-08-06 13:00:00+00:00,33.999449,-117.415831,0.2,,0.011,,0.012,38.0,13.0,0.0
32896,Riverside - Rubidoux,2021-08-07 10:00:00+00:00,33.999449,-117.415831,0.22,,0.007,,0.017,32.0,9.0,0.0
32896,Riverside - Rubidoux,2021-08-07 11:00:00+00:00,33.999449,-117.415831,0.19,,0.007,,0.015,33.0,7.0,0.0
32896,Riverside - Rubidoux,2021-08-07 12:00:00+00:00,33.999449,-117.415831,0.19,,0.008,,0.012,32.0,9.0,0.0
32896,Riverside - Rubidoux,2021-08-11 07:00:00+00:00,33.999449,-117.415831,0.19,,0.013,,0.025,31.0,8.0,0.001
32896,Riverside - Rubidoux,2021-08-11 08:00:00+00:00,33.999449,-117.415831,0.22,,0.016,,0.019,38.0,7.0,0.001
32896,Riverside - Rubidoux,2021-08-11 09:00:00+00:00,33.999449,-117.415831,0.2,,0.013,,0.017,40.0,6.0,0.001
32896,Riverside - Rubidoux,2021-08-11 10:00:00+00:00,33.999449,-117.415831,0.22,,0.014,,0.015,36.0,16.0,0.001
32896,Riverside - Rubidoux,2021-08-11 11:00:00+00:00,33.999449,-117.415831,0.23,,0.018,,0.01,33.0,9.0,0.001
32896,Riverside - Rubidoux,2021-08-11 12:00:00+00:00,33.999449,-117.415831,0.23,,0.018,,0.009,38.0,8.0,0.001
32896,Riverside - Rubidoux,2021-08-11 13:00:00+00:00,33.999449,-117.415831,0.2,,0.015,,0.009,36.0,8.0,0.001
32896,Riverside - Rubidoux,2021-08-12 09:00:00+00:00,33.999449,-117.415831,0.24,,0.013,,0.017,33.0,6.0,0.001
32896,Riverside - Rubidoux,2021-08-12 10:00:00+00:00,33.999449,-117.415831,0.37,,0.02,,0.009,38.0,10.0,0.001
32896,Riverside - Rubidoux,2021-08-12 11:00:00+00:00,33.999449,-117.415831,0.23,,0.014,,0.012,41.0,12.0,0.001
32896,Riverside - Rubidoux,2021-08-12 12:00:00+00:00,33.999449,-117.415831,0.43,,0.018,,0.008,41.0,12.0,0.001
32896,Riverside - Rubidoux,2021-08-12 13:00:00+00:00,33.999449,-117.415831,0.58,,0.029,,0.001,38.0,10.0,0.001
32896,Riverside - Rubidoux,2021-08-12 14:00:00+00:00,33.999449,-117.415831,0.59,,0.028,,0.001,51.0,11.0,0.001
32896,Riverside - Rubidoux,2021-08-12 15:00:00+00:00,33.999449,-117.415831,0.66,,0.031,,0.003,74.0,16.0,0.001
32896,Riverside - Rubidoux,2021-08-12 16:00:00+00:00,33.999449,-117.415831,0.47,,0.034,,0.01,77.0,20.0,0.001
32896,Riverside - Rubidoux,2021-08-12 17:00:00+00:00,33.999449,-117.415831,0.31,,0.025,,0.026,55.0,19.0,0.001
32896,Riverside - Rubidoux,2021-08-12 18:00:00+00:00,33.999449,-117.415831,0.18,,0.012,,0.046,40.0,14.0,0.001
32896,Riverside - Rubidoux,2021-08-12 19:00:00+00:00,33.999449,-117.415831,0.13,,0.006,,0.056,31.0,10.0,0.001
32896,Riverside - Rubidoux,2021-08-12 20:00:00+00:00,33.999449,-117.415831,0.14,,0.006,,0.064,42.0,8.0,0.001
32896,Riverside - Rubidoux,2021-08-12 21:00:00+00:00,33.999449,-117.415831,0.14,,0.004,,0.071,46.0,9.0,0.001
32896,Riverside - Rubidoux,2021-08-12 22:00:00+00:00,33.999449,-117.415831,0.14,,0.004,,0.077,45.0,7.0,0.001
32896,Riverside - Rubidoux,2021-08-12 23:00:00+00:00,33.999449,-117.415831,0.11,,0.003,,0.068,45.0,5.0,0.0
32896,Riverside - Rubidoux,2021-08-13 00:00:00+00:00,33.999449,-117.415831,0.09,,0.003,,0.056,41.0,6.0,0.0
32896,Riverside - Rubidoux,2021-08-13 01:00:00+00:00,33.999449,-117.415831,0.08,,0.003,,0.047,37.0,5.0,0.0
32896,Riverside - Rubidoux,2021-08-13 02:00:00+00:00,33.999449,-117.415831,0.09,,0.004,,0.042,32.0,3.0,0.0
32896,Riverside - Rubidoux,2021-08-13 14:00:00+00:00,33.999449,-117.415831,0.25,,0.017,,0.003,31.0,9.0,0.001
32896,Riverside - Rubidoux,2021-08-13 15:00:00+00:00,33.999449,-117.415831,0.33,,0.018,,0.006,42.0,10.0,0.001
32896,Riverside - Rubidoux,2021-08-13 16:00:00+00:00,33.999449,-117.415831,0.36,,0.024,,0.009,49.0,13.0,0.001
32896,Riverside - Rubidoux,2021-08-13 17:00:00+00:00,33.999449,-117.415831,0.22,,0.018,,0.024,33.0,13.0,0.001
32896,Riverside - Rubidoux,2021-08-13 18:00:00+00:00,33.999449,-117.415831,0.16,,0.012,,0.035,33.0,12.0,0.001
32896,Riverside - Rubidoux,2021-08-13 19:00:00+00:00,33.999449,-117.415831,0.13,,0.007,,0.046,22.0,12.0,0.001
32896,Riverside - Rubidoux,2021-08-13 20:00:00+00:00,33.999449,-117.415831,0.15,,0.008,,0.049,35.0,12.0,0.001
32896,Riverside - Rubidoux,2021-08-13 21:00:00+00:00,33.999449,-117.415831,0.13,,0.004,,0.065,36.0,8.0,0.001
32896,Riverside - Rubidoux,2021-08-13 22:00:00+00:00,33.999449,-117.415831,0.14,,0.003,,0.069,,,0.001
32896,Riverside - Rubidoux,2021-08-13 23:00:00+00:00,33.999449,-117.415831,0.1,,0.002,,0.057,,,0.0
32896,Riverside - Rubidoux,2021-08-14 00:00:00+00:00,33.999449,-117.415831,0.09,,0.002,,0.048,,,0.0
32896,Riverside - Rubidoux,2021-08-14 01:00:00+00:00,33.999449,-117.415831,0.09,,0.002,,0.044,52.0,2.0,0.0
32896,Riverside - Rubidoux,2021-08-14 02:00:00+00:00,33.999449,-117.415831,0.09,,0.003,,0.04,46.0,2.0,0.0
32896,Riverside - Rubidoux,2021-08-14 03:00:00+00:00,33.999449,-117.415831,0.1,,0.003,,0.035,33.0,4.0,0.0
32896,Riverside - Rubidoux,2021-08-14 04:00:00+00:00,33.999449,-117.415831,0.12,,0.005,,0.03,39.0,3.0,0.0
32896,Riverside - Rubidoux,2021-08-14 05:00:00+00:00,33.999449,-117.415831,0.15,,0.01,,0.024,52.0,3.0,0.001
32896,Riverside - Rubidoux,2021-08-14 06:00:00+00:00,33.999449,-117.415831,0.18,,0.013,,0.02,31.0,6.0,0.001
32896,Riverside - Rubidoux,2021-08-14 10:00:00+00:00,33.999449,-117.415831,0.24,,0.01,,0.012,34.0,6.0,0.0
32896,Riverside - Rubidoux,2021-08-14 11:00:00+00:00,33.999449,-117.415831,0.2,,0.011,,0.009,38.0,7.0,0.0
32896,Riverside - Rubidoux,2021-08-14 12:00:00+00:00,33.999449,-117.415831,0.2,,0.011,,0.009,24.0,7.0,0.0
32896,Riverside - Rubidoux,2021-08-14 13:00:00+00:00,33.999449,-117.415831,0.25,,0.018,,0.003,30.0,6.0,0.001
32896,Riverside - Rubidoux,2021-08-14 14:00:00+00:00,33.999449,-117.415831,0.22,,0.014,,0.004,43.0,9.0,0.001
32896,Riverside - Rubidoux,2021-08-14 15:00:00+00:00,33.999449,-117.415831,0.24,,0.013,,0.009,37.0,12.0,0.001
32896,Riverside - Rubidoux,2021-08-14 16:00:00+00:00,33.999449,-117.415831,0.27,,0.015,,0.014,36.0,10.0,0.001
32896,Riverside - Rubidoux,2021-08-14 17:00:00+00:00,33.999449,-117.415831,0.22,,0.012,,0.023,37.0,10.0,0.001
32896,Riverside - Rubidoux,2021-08-14 18:00:00+00:00,33.999449,-117.415831,0.2,,0.009,,0.033,34.0,9.0,0.001
32896,Riverside - Rubidoux,2021-08-14 19:00:00+00:00,33.999449,-117.415831,0.16,,0.006,,0.046,31.0,9.0,0.001
32896,Riverside - Rubidoux,2021-08-14 20:00:00+00:00,33.999449,-117.415831,0.11,,0.003,,0.056,26.0,10.0,0.001
