location_id,location_name,latitude,longitude,pm1,pm10,pm25,relativehumidity,temperature,um003
1367443,Depok,-6.409456,106.856152,,,84.77916526794434,,,
1367443,Depok,-6.409456,106.856152,,,109.82916577657063,,,
1367443,Depok,-6.409456,106.856152,,,134.1125005086263,,,
1367443,Depok,-6.409456,106.856152,,,123.03333346048991,,,
1367443,Depok,-6.409456,106.856152,,,111.28333282470705,,,
1367443,Depok,-6.409456,106.856152,,,115.52499961853027,,,
1367443,Depok,-6.409456,106.856152,,,122.75833320617676,,,
1367443,Depok,-6.409456,106.856152,,,110.27499834696452,,,
1367443,Depok,-6.409456,106.856152,,,115.86250114440918,,,
1367443,Depok,-6.409456,106.856152,,,119.81249936421712,,,
1367443,Depok,-6.409456,106.856152,,,93.73333422342937,,,
1367443,Depok,-6.409456,106.856152,,,82.63333384195964,,,
1367443,Depok,-6.409456,106.856152,,,77.22083409627278,,,
1367443,Depok,-6.409456,106.856152,,,73.51250012715657,,,
1367443,Depok,-6.409456,106.856152,,,69.7333329518636,,,
1367443,Depok,-6.409456,106.856152,,,69.01666768391927,,,
1367443,Depok,-6.409456,106.856152,,,82.05416615804036,,,
1367443,Depok,-6.409456,106.856152,,,73.04583422342937,,,
1367443,Depok,-6.409456,106.856152,,,66.55833339691162,,,
1367443,Depok,-6.409456,106.856152,,,61.60416634877523,,,
1367443,Depok,-6.409456,106.856152,,,68.51666641235352,,,
1367443,Depok,-6.409456,106.856152,,,79.40416781107585,,,
1367443,Depok,-6.409456,106.856152,,,71.10416666666667,,,
1367443,Depok,-6.409456,106.856152,,,101.8125,,,
1367443,Depok,-6.409456,106.856152,,,136.31250063578287,,,
1367443,Depok,-6.409456,106.856152,,,89.85833231608073,,,
1367443,Depok,-6.409456,106.856152,,,79.13750076293945,,,
1367443,Depok,-6.409456,106.856152,,,87.88333257039388,,,
1367443,Depok,-6.409456,106.856152,,,89.53749974568684,,,
1367443,Depok,-6.409456,106.856152,,,78.54999860127766,,,
1367443,Depok,-6.409456,106.856152,,,64.07916514078777,,,
1367443,Depok,-6.409456,106.856152,,,58.91250038146973,,,
1367443,Depok,-6.409456,106.856152,,,82.17916615804036,,,
1367443,Depok,-6.409456,106.856152,,,120.4583339691162,,,
1367443,Depok,-6.409456,106.856152,,,102.3375021616618,,,
1367443,Depok,-6.409456,106.856152,,,81.53750038146973,,,
1367443,Depok,-6.409456,106.856152,,,82.55416679382324,,,
1367443,Depok,-6.409456,106.856152,,,92.3541653951009,,,
1367443,Depok,-6.409456,106.856152,,,83.48333104451497,,,
1367443,Depok,-6.409456,106.856152,,,76.76666831970215,,,
1367443,Depok,-6.409456,106.856152,,,83.79999923706055,,,
1367443,Depok,-6.409456,106.856152,,,76.50833320617676,,,
1367443,Depok,-6.409456,106.856152,,,59.26250012715658,,,
1367443,Depok,-6.409456,106.856152,,,58.57083288828532,,,
1367443,Depok,-6.409456,106.856152,,,62.662500063578285,,,
1367443,Depok,-6.409456,106.856152,,,74.06250127156575,,,
1367443,Depok,-6.409456,106.856152,,,91.7541669209798,,,
1367443,Depok,-6.409456,106.856152,,,124.40833473205566,,,
1367443,Depok,-6.409456,106.856152,,,132.73750114440918,,,
1367443,Depok,-6.409456,106.856152,,,59.83181797374379,,,
1367443,Depok,-6.409456,106.856152,,,75.24444580078125,,32.8500001695421,
1367443,Depok,-6.409456,106.856152,,,67.24583498636882,,34.870834032694496,
1367443,Depok,-6.409456,106.856152,,,57.41250038146973,,34.27916685740153,
1367443,Depok,-6.409456,106.856152,,,51.84583377838135,,32.66666650772095,
1367443,Depok,-6.409456,106.856152,,,55.920833905537926,,31.27499993642171,
1367443,Depok,-6.409456,106.856152,,,60.36666742960612,,30.199999968210857,
1367443,Depok,-6.409456,106.856152,,,56.48749987284342,,29.64583381017049,
1367443,Depok,-6.409456,106.856152,,,77.80416679382324,,29.52500009536743,
1367443,Depok,-6.409456,106.856152,,,75.7666670481364,,29.545833428700764,
1367443,Depok,-6.409456,106.856152,,,82.80416552225749,,29.53333346048991,
1367443,Depok,-6.409456,106.856152,,,88.46250025431316,,29.162500381469727,
1367443,Depok,-6.409456,106.856152,,,87.42083358764648,,29.012499968210857,
1367443,Depok,-6.409456,106.856152,,,105.59166653951009,,28.69166660308838,
1367443,Depok,-6.409456,106.856152,,,99.68333371480306,,28.35833311080933,
1367443,Depok,-6.409456,106.856152,,,89.86666742960612,,28.07083368301392,
1367443,Depok,-6.409456,106.856152,,,81.39583269755046,,27.94583320617676,
1367443,Depok,-6.409456,106.856152,,,97.13750076293944,,27.66250022252401,
1367443,Depok,-6.409456,106.856152,,,139.09166526794434,,27.31249984105428,
1367443,Depok,-6.409456,106.856152,,,124.32500012715656,,27.68749984105428,
1367443,Depok,-6.409456,106.856152,,,92.8000005086263,,28.80416663487752,
1367443,Depok,-6.409456,106.856152,,,87.27083333333333,,30.25,
1367443,Depok,-6.409456,106.856152,,,76.76250076293945,,33.06666692097982,
1367443,Depok,-6.409456,106.856152,,,72.65833346048991,,33.94166660308838,
1367443,Depok,-6.409456,106.856152,,,70.45416577657063,,34.22083346048991,
1367443,Depok,-6.409456,106.856152,,,64.72916634877522,,33.90416685740153,
1367443,Depok,-6.409456,106.856152,,,59.04166666666666,,32.791666666666664,
1367443,Depok,-6.409456,106.856152,,,61.05833371480306,,31.83749993642171,
1367443,Depok,-6.409456,106.856152,,,65.72499974568684,,30.81250015894572,
1367443,Depok,-6.409456,106.856152,,,63.63750044504801,,30.300000031789143,
1367443,Depok,-6.409456,106.856152,,,58.74166679382324,,30.354166348775227,
1367443,Depok,-6.409456,106.856152,,,54.22499974568685,,30.03333346048991,
1367443,Depok,-6.409456,106.856152,,,78.6458330154419,,29.81666612625122,
1367443,Depok,-6.409456,106.856152,,,80.08333269755046,,28.800000031789143,
1367443,Depok,-6.409456,106.856152,,,80.24166615804036,,28.45833333333333,
1367443,Depok,-6.409456,106.856152,,,84.20416768391927,,28.041666825612385,
1367443,Depok,-6.409456,106.856152,,,77.9583346048991,,27.63333336512248,
1367443,Depok,-6.409456,106.856152,,,79.0166670481364,,27.31666612625122,
1367443,Depok,-6.409456,106.856152,,,74.62916564941406,,27.05833371480306,
1367443,Depok,-6.409456,106.856152,,,135.60416539510092,,27.425000190734863,
1367443,Depok,-6.409456,106.856152,,,128.53749910990396,,28.541667143503823,
1367443,Depok,-6.409456,106.856152,,,76.60416793823242,,30.07083320617676,
1367443,Depok,-6.409456,106.856152,,,63.95000044504801,,31.233333428700764,
1367443,Depok,-6.409456,106.856152,,,60.19166692097982,,32.46666638056437,
1367443,Depok,-6.409456,106.856152,,,70.85833422342937,,33.44999980926514,
1367443,Depok,-6.409456,106.856152,,,68.77916622161865,,33.71666590372721,
1367443,Depok,-6.409456,106.856152,,,64.04999955495198,,33.483333587646484,
1367443,Depok,-6.409456,106.856152,,,62.61249955495199,,32.76250044504801,
1367443,Depok,-6.409456,106.856152,,,53.75833320617676,,31.862499872843426,
1367443,Depok,-6.409456,106.856152,,,56.53749974568685,,30.833333492279053,
1367443,Depok,-6.409456,106.856152,,,54.24583307902018,,30.266666730244957,
