location_id,location_name,latitude,longitude,co,no2,o3,pm10,pm25,so2
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8861.0,6.63,17.73,37.84,8.75,7.58
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8010.7,6.59,21.5,29.43,7.13,2.48
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6579.1,6.55,10.84,24.88,6.98,6.4
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8279.0,6.71,9.46,26.1,7.39,7.23
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12147.2,6.67,20.08,38.58,6.99,8.75
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13136.3,7.08,11.68,51.95,6.73,1.9
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12771.4,7.24,18.24,64.5,6.43,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11774.5,7.09,21.76,71.69,6.67,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10056.8,6.93,4.24,81.3,6.84,0.09
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8186.9,6.79,11.2,80.76,6.7,5.11
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8059.8,6.79,17.3,69.73,5.79,6.71
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8494.5,7.1,15.96,66.97,4.66,1.05
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7396.4,7.32,12.74,58.5,5.14,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7797.4,7.16,9.21,54.64,4.91,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8431.4,7.15,8.89,56.75,4.14,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8744.4,7.14,0.17,59.38,4.97,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8508.2,7.13,3.1,62.24,8.08,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8435.6,7.13,17.86,67.79,8.42,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10501.2,7.28,14.78,69.49,9.67,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11092.7,6.91,14.53,70.23,12.16,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8965.3,7.0,19.23,73.83,11.49,3.44
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7530.2,6.61,23.13,70.78,11.7,8.9
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7120.5,6.39,29.4,64.34,13.25,14.41
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7918.1,5.94,26.06,58.0,13.2,24.62
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9734.9,6.47,29.56,51.59,12.1,16.05
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9161.5,6.47,27.73,45.56,11.1,8.99
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9489.9,6.44,24.65,41.45,10.57,10.3
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8125.9,6.71,21.38,38.95,10.32,8.24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7883.1,6.63,24.4,42.65,9.44,9.29
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8753.6,6.81,21.71,45.34,8.75,3.75
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6760.2,6.91,24.49,47.16,8.48,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6513.8,6.82,32.83,47.99,7.69,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6114.1,6.72,9.26,40.61,6.18,1.02
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,4813.5,6.62,17.04,39.55,11.17,4.56
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,4508.7,6.41,13.69,45.37,14.22,6.13
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,4849.6,6.72,8.79,46.09,11.97,1.98
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,5146.5,6.95,6.77,40.93,9.46,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,5231.9,6.93,6.29,39.09,8.14,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7236.6,6.79,9.03,46.46,7.25,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7919.9,6.81,9.13,52.47,7.47,0.01
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9060.2,6.42,18.97,51.96,10.55,2.25
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9793.9,6.73,16.87,55.26,11.79,0.83
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8607.2,6.86,48.73,63.74,11.17,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9041.7,6.49,21.78,66.63,10.72,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8419.5,6.43,17.01,65.23,9.32,2.44
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7905.9,6.24,31.63,62.89,8.92,7.52
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7117.6,6.26,33.37,57.41,7.72,11.65
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8013.0,5.76,29.29,49.21,9.0,23.41
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8326.2,6.16,37.03,38.34,10.38,17.2
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9968.9,6.03,28.5,30.26,9.87,11.22
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8738.8,5.92,32.78,28.62,8.71,14.91
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9900.2,6.47,24.24,32.47,7.18,11.31
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8829.3,6.52,25.39,38.96,7.77,8.79
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10545.7,6.46,27.9,41.53,8.61,4.52
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8924.6,6.7,14.66,36.84,7.29,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8757.1,6.68,34.27,33.42,5.84,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7500.2,6.54,34.63,36.71,5.91,1.3
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,5863.6,6.53,74.84,37.02,7.15,0.79
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,5615.8,6.56,49.68,38.85,8.28,1.16
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6512.7,6.82,16.41,40.8,7.34,0.94
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,4973.3,6.59,41.34,40.92,6.21,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,5946.0,6.64,28.93,44.88,6.23,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6241.2,6.49,17.25,44.08,6.08,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6841.2,6.37,22.02,39.08,7.75,0.12
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7346.9,6.48,20.39,39.02,8.47,0.85
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9944.4,6.44,22.67,45.9,6.97,0.97
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8883.2,6.51,37.68,53.19,8.85,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10376.5,6.3,24.97,52.53,9.59,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10274.8,6.23,28.22,49.63,8.85,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9650.6,6.47,21.21,49.07,10.59,0.02
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8619.0,6.51,24.38,43.71,9.96,1.08
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9820.7,5.87,31.29,44.24,9.25,8.89
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11783.8,6.17,22.61,51.92,8.07,1.72
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14117.4,6.11,31.63,47.88,6.73,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12082.8,5.94,21.4,40.88,5.74,1.7
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12351.4,6.26,24.39,41.91,4.79,3.28
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12587.0,6.33,21.19,44.65,5.6,1.71
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12271.9,6.26,27.77,43.36,7.02,1.2
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11032.7,6.51,29.61,41.12,7.99,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9572.3,6.47,32.02,36.55,7.93,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7912.6,6.25,17.62,34.91,6.52,0.03
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7350.4,6.38,17.56,37.45,6.05,1.2
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6206.9,6.42,22.05,31.93,5.7,1.11
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6727.3,6.49,22.81,31.35,4.67,1.04
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6105.0,6.48,25.06,38.6,4.87,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,4674.7,6.35,29.41,39.44,5.26,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,4466.2,6.38,13.74,35.55,5.88,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,3982.1,6.25,14.39,33.32,5.97,0.03
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,4563.6,6.42,9.26,31.81,5.08,0.35
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8851.2,6.76,10.42,33.06,4.65,0.67
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8024.0,6.78,19.41,39.26,4.15,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8097.0,6.65,22.6,46.59,4.22,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10935.7,6.27,8.84,50.61,4.87,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13292.5,6.21,16.99,56.66,12.18,0.33
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13274.6,6.27,21.41,57.73,15.96,1.05
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12754.6,5.8,35.07,49.09,13.71,10.21
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12606.8,5.67,19.26,51.0,10.69,14.8
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12280.2,6.18,21.66,55.78,8.71,5.67
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,22693.9,6.15,18.19,53.45,7.32,3.99
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,31379.1,6.11,28.5,61.84,13.02,7.58
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,22892.3,6.75,12.23,85.78,16.31,0.08
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21784.2,6.54,22.19,97.65,13.12,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,20184.3,6.42,25.29,95.41,11.66,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19846.5,6.28,59.14,102.34,10.33,0.1
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,22861.9,6.43,39.42,110.18,8.94,0.26
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,23491.7,6.52,9.32,109.63,13.43,0.05
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21958.8,6.83,38.42,109.97,15.62,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,18986.0,6.76,21.92,104.86,12.89,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,16434.1,6.5,20.25,100.04,11.31,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15521.7,6.31,60.24,98.99,9.61,0.63
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13963.6,6.25,37.93,102.25,8.05,1.1
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12930.0,6.44,10.29,106.38,7.87,0.17
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11396.3,6.74,41.51,101.9,8.31,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14147.6,6.86,19.05,97.56,8.43,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15020.5,6.48,12.94,96.17,8.15,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14386.2,6.56,9.18,93.93,7.19,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13386.8,6.32,17.15,90.87,7.07,1.44
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15319.2,6.26,15.58,87.36,9.13,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14693.8,6.55,21.33,78.04,8.77,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15661.5,5.94,19.76,60.37,9.46,0.27
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15486.3,6.32,23.85,46.25,9.04,2.82
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19778.6,6.07,13.08,42.78,6.89,3.96
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,20763.2,6.06,12.75,48.15,5.17,8.33
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21373.6,6.33,17.13,54.04,4.2,0.23
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,17772.9,6.43,16.5,59.66,4.45,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14984.7,6.27,12.75,57.8,5.31,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14778.0,6.43,11.31,56.84,5.88,0.15
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13507.7,6.32,7.58,60.75,6.08,0.34
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12301.1,6.35,12.3,58.41,9.41,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10560.3,6.63,10.86,57.82,10.91,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8800.7,6.5,14.0,58.95,10.01,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9022.9,6.3,11.7,66.17,9.73,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8281.0,6.19,13.61,76.15,9.24,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9561.2,6.32,17.58,76.67,7.52,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11088.8,6.16,19.79,73.28,7.1,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14824.8,6.5,23.38,67.53,7.0,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13367.3,6.49,23.13,63.21,9.18,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,17062.7,,5.13,,,
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14001.7,6.66,7.95,64.69,8.13,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15050.1,6.24,20.54,61.58,11.94,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14395.9,5.54,19.39,57.66,20.16,8.45
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14805.5,5.48,17.44,53.48,20.19,5.44
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13763.5,5.65,24.58,49.27,15.55,2.98
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12982.3,5.49,29.88,42.91,12.54,13.21
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13421.7,6.0,22.09,47.15,9.39,4.83
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15066.5,5.97,23.22,46.72,7.78,0.68
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14823.9,5.5,20.38,40.35,6.6,6.12
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,16049.4,5.95,21.89,39.02,6.4,0.08
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13516.4,6.13,25.29,41.21,6.95,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13001.2,6.13,15.93,45.08,6.59,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12405.0,6.17,16.3,45.23,5.32,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10409.1,6.1,14.02,45.22,3.89,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9789.7,5.87,17.59,43.11,4.29,0.53
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9072.2,5.97,11.4,41.51,5.15,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7989.5,5.94,22.68,41.34,4.46,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7634.9,6.02,16.98,41.81,3.87,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7683.3,5.96,10.33,43.51,4.21,0.02
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10009.3,5.88,10.08,44.46,4.21,0.06
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,13498.2,6.02,21.01,43.6,4.2,0.33
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,17398.2,6.29,7.59,47.43,4.49,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,17144.4,6.31,16.06,55.84,5.71,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,16981.5,6.03,11.09,56.17,5.44,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15702.1,6.06,13.78,55.39,5.47,0.75
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14651.4,5.74,18.35,56.88,5.35,3.21
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14719.9,5.61,20.25,55.12,5.18,11.7
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,16631.5,5.72,31.3,53.17,6.14,6.84
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,16970.5,5.5,25.06,53.4,6.86,4.79
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14959.8,5.13,28.98,54.94,6.95,18.48
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19630.4,5.48,23.34,53.63,6.85,13.89
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,18897.5,5.87,28.92,51.9,7.0,5.02
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,18630.4,5.51,22.62,51.23,9.68,12.25
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19179.1,5.93,30.85,49.17,10.5,3.58
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19462.5,5.76,20.56,46.63,9.95,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,17823.8,5.78,24.18,41.33,10.01,1.56
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14747.8,5.89,18.36,42.18,8.33,4.27
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12689.0,6.13,13.84,45.75,6.71,4.41
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10701.1,5.7,35.2,42.59,18.3,6.17
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10051.7,5.83,14.89,38.18,23.41,0.11
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9230.9,6.39,9.09,35.87,17.62,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8417.6,6.11,9.88,37.52,12.87,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8812.7,6.04,12.7,38.81,9.44,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12903.9,5.89,11.45,40.83,8.51,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15692.1,5.74,29.54,46.16,16.18,1.02
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,30270.0,6.11,16.41,50.9,18.25,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,26098.6,6.14,12.59,62.56,14.47,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21605.2,5.92,17.16,74.12,16.54,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19607.1,5.85,16.21,71.84,17.1,0.21
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,20663.9,5.92,22.09,64.75,13.36,0.26
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21077.7,5.23,22.9,61.63,18.91,12.3
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19613.2,5.04,22.14,57.02,20.96,19.64
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21669.6,5.6,21.76,42.57,13.39,9.77
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,23667.8,5.41,27.17,46.44,10.09,2.29
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,29945.6,5.44,21.28,51.14,8.05,8.06
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,31985.3,5.49,16.9,51.09,6.09,0.13
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,26545.5,5.73,25.37,49.87,4.56,0.21
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,22247.2,5.46,21.86,51.4,5.79,9.61
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21219.2,5.6,18.93,50.26,7.49,10.06
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,20195.1,5.98,38.57,50.5,7.77,0.03
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,16965.6,6.2,35.21,51.44,7.17,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10099.0,5.9,24.56,45.89,5.89,3.83
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8409.9,5.77,25.64,43.37,5.35,3.47
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7864.1,5.71,19.6,45.9,6.39,5.26
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9480.0,5.77,33.86,45.3,6.47,3.58
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10622.2,5.88,26.43,48.21,6.57,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12337.8,5.58,24.48,50.83,6.99,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19081.6,5.7,14.47,55.63,5.9,1.02
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,25225.7,5.81,18.15,61.78,6.0,2.17
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21044.1,5.57,17.34,63.75,5.91,4.74
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,23292.6,5.56,29.9,67.64,5.52,4.14
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21502.0,5.61,12.92,73.08,5.24,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21197.6,5.55,16.35,74.88,4.71,1.35
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,18630.0,5.51,31.45,74.54,5.15,1.75
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12268.7,5.55,40.05,77.22,4.81,1.44
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11392.7,5.07,30.59,69.5,4.8,7.34
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,17372.6,5.18,35.2,61.17,5.85,10.75
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21891.2,5.71,51.35,63.43,5.94,0.48
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,26770.5,5.48,23.92,67.66,5.83,0.79
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,24425.6,5.64,26.27,69.37,6.27,3.07
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19817.9,5.69,27.11,63.86,6.02,5.31
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19060.1,5.53,21.36,61.02,4.81,8.17
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,20298.3,5.41,32.72,63.16,3.78,5.22
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,20856.3,6.0,15.3,64.92,4.54,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15782.2,5.78,21.38,63.79,6.13,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11017.3,5.86,22.38,57.72,7.55,2.5
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9700.9,5.93,23.51,53.66,7.62,2.28
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8302.5,5.51,16.9,53.52,11.57,5.27
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9354.1,5.66,38.61,49.44,12.86,2.95
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11650.4,5.84,12.76,47.3,11.11,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15807.9,5.7,11.42,50.61,9.96,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,22719.6,5.77,9.21,56.36,9.44,0.38
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,33842.3,5.84,12.22,62.99,7.85,1.38
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,25507.3,5.55,13.14,68.56,6.84,4.76
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,26662.5,5.81,36.46,74.89,7.48,3.42
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,23553.7,5.96,11.16,74.43,7.45,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,22341.8,5.44,17.92,71.38,6.32,3.64
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,18655.0,5.12,18.27,73.91,16.71,22.5
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,16230.9,5.35,16.15,74.39,21.42,19.67
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11001.2,5.07,38.75,69.18,17.35,21.44
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9897.2,5.03,34.28,64.66,14.12,30.64
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19001.9,5.44,34.15,60.78,11.93,14.97
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,23922.1,5.35,21.91,58.79,10.39,9.9
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,26767.4,5.59,14.49,58.73,8.64,10.69
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,24217.5,5.82,12.7,60.22,6.56,3.05
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,20429.8,5.55,12.4,61.6,5.69,7.88
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,19887.1,5.64,25.56,58.24,5.3,7.67
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,18358.4,5.91,37.97,57.69,4.8,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,15894.6,5.75,18.33,55.54,3.9,1.12
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11115.4,5.77,13.92,48.59,3.32,0.0
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9236.0,5.77,12.11,44.92,4.52,0.07
