location_id,location_name,datetimeUtc,latitude,longitude,co,no,no2,o3,pm10,pm25,so2
4323,ESCUELAS AGUIRRE,2018-01-01 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,64.0,32.42,9.0,4.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-01 03:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,51.0,39.77,7.0,1.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-01 04:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,57.0,33.15,6.0,2.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-01 05:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,45.0,36.2,6.0,3.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-01 06:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,51.0,30.39,8.0,5.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-01 07:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,58.0,23.76,9.0,5.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-01 08:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,53.0,23.13,9.0,6.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-01 09:00:00+00:00,40.42166665995589,-3.682222219837608,,,,,,,2.0
4323,ESCUELAS AGUIRRE,2018-01-01 10:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,40.0,37.64,8.0,5.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-01 11:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,39.0,42.84,10.0,5.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-01 12:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,35.0,50.26,6.0,1.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-01 13:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,33.0,52.06,7.0,3.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-01 14:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,31.0,55.91,12.0,7.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-01 15:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,31.0,54.01,15.0,11.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-01 16:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,38.0,47.53,14.0,10.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-01 17:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,46.0,39.6,8.0,4.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-01 18:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,47.0,36.16,10.0,5.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-01 19:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,56.0,31.4,13.0,7.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-01 20:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,64.0,27.51,11.0,6.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-01 21:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,60.0,27.52,9.0,4.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-01 22:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,54.0,32.5,14.0,10.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-01 23:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,34.0,46.38,6.0,4.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-03 00:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,31.0,32.57,5.0,3.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-03 01:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,22.0,38.86,9.0,7.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-03 02:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,28.0,27.15,9.0,7.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-03 03:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,28.0,24.99,2.0,1.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-03 04:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,17.0,37.16,7.0,5.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-03 05:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,26.0,31.59,6.0,4.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-03 06:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,66.0,5.82,5.0,6.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 07:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,71.0,4.37,4.0,2.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 08:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,64.0,6.36,8.0,7.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 09:00:00+00:00,40.42166665995589,-3.682222219837608,600.0,,73.0,5.84,9.0,6.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 10:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,59.0,13.76,4.0,2.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 11:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,50.0,18.23,6.0,5.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-03 12:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,55.0,19.36,13.0,10.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 13:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,53.0,21.4,21.0,17.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 14:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,47.0,24.09,9.0,4.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 15:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,39.0,28.4,11.0,8.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 16:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,46.0,22.11,5.0,3.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 17:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,60.0,13.48,9.0,5.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 18:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,68.0,5.7,6.0,3.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 19:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,71.0,4.57,12.0,9.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 20:00:00+00:00,40.42166665995589,-3.682222219837608,600.0,,76.0,5.01,16.0,13.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 21:00:00+00:00,40.42166665995589,-3.682222219837608,600.0,,77.0,5.13,13.0,10.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 22:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,67.0,3.97,12.0,9.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-03 23:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,63.0,3.64,14.0,11.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-04 00:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,60.0,3.4,13.0,10.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-04 01:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,54.0,5.33,9.0,6.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-04 02:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,35.0,16.15,8.0,7.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-04 03:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,34.0,10.26,5.0,4.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-04 04:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,22.0,20.39,6.0,5.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-04 05:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,24.0,25.99,4.0,3.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-04 06:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,34.0,21.53,9.0,8.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-04 07:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,47.0,14.49,8.0,7.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-04 08:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,53.0,11.59,8.0,5.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-04 09:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,56.0,11.31,9.0,6.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-04 10:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,58.0,12.47,12.0,10.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-04 11:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,51.0,16.37,13.0,9.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-04 12:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,50.0,21.76,11.0,7.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 00:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,56.0,30.35,5.0,5.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,59.0,26.69,4.0,3.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 02:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,46.0,39.32,3.0,2.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 03:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,26.0,56.71,2.0,1.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 04:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,24.0,57.01,1.0,1.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 05:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,25.0,55.49,1.0,1.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 06:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,26.0,55.03,3.0,3.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 07:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,31.0,51.51,4.0,4.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 08:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,34.0,50.37,7.0,7.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-07 09:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,39.0,45.01,4.0,4.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-07 10:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,45.0,38.91,4.0,5.0,5.0
4323,ESCUELAS AGUIRRE,2018-01-07 11:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,55.0,29.0,5.0,5.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-07 12:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,49.0,34.31,4.0,3.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-07 13:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,46.0,38.87,4.0,3.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 14:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,43.0,41.59,3.0,2.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-07 15:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,38.0,44.29,5.0,4.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 16:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,43.0,35.7,8.0,7.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 17:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,45.0,30.32,8.0,7.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 18:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,46.0,27.92,7.0,6.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 19:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,69.0,12.67,8.0,7.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-07 20:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,75.0,7.92,9.0,7.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-07 21:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,71.0,13.56,10.0,9.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-07 22:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,75.0,9.26,12.0,11.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-07 23:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,71.0,9.84,11.0,9.0,6.0
4323,ESCUELAS AGUIRRE,2018-01-08 00:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,53.0,20.35,7.0,6.0,5.0
4323,ESCUELAS AGUIRRE,2018-01-08 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,39.0,28.22,8.0,7.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-08 02:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,26.0,36.43,7.0,6.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-08 03:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,24.0,36.47,7.0,6.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-08 04:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,21.0,42.51,5.0,5.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-08 05:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,25.0,42.27,6.0,6.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-08 06:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,41.0,30.56,10.0,9.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-08 07:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,78.0,9.7,6.0,4.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-08 08:00:00+00:00,40.42166665995589,-3.682222219837608,600.0,,94.0,4.19,13.0,10.0,6.0
4323,ESCUELAS AGUIRRE,2018-01-08 09:00:00+00:00,40.42166665995589,-3.682222219837608,600.0,,91.0,8.39,18.0,14.0,7.0
4323,ESCUELAS AGUIRRE,2018-01-08 10:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,79.0,16.06,14.0,9.0,9.0
4323,ESCUELAS AGUIRRE,2018-01-08 11:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,69.0,25.4,11.0,6.0,10.0
4323,ESCUELAS AGUIRRE,2018-01-08 12:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,64.0,29.87,13.0,8.0,13.0
4323,ESCUELAS AGUIRRE,2018-01-08 13:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,63.0,33.37,13.0,9.0,12.0
4323,ESCUELAS AGUIRRE,2018-01-08 14:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,56.0,40.94,8.0,5.0,8.0
4323,ESCUELAS AGUIRRE,2018-01-08 15:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,58.0,41.82,12.0,9.0,10.0
4323,ESCUELAS AGUIRRE,2018-01-08 16:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,63.0,37.32,9.0,5.0,7.0
4323,ESCUELAS AGUIRRE,2018-01-08 17:00:00+00:00,40.42166665995589,-3.682222219837608,,,,,8.0,,
4323,ESCUELAS AGUIRRE,2018-01-08 18:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,99.0,11.53,11.0,7.0,10.0
4323,ESCUELAS AGUIRRE,2018-01-08 19:00:00+00:00,40.42166665995589,-3.682222219837608,700.0,,129.0,3.17,21.0,12.0,7.0
4323,ESCUELAS AGUIRRE,2018-01-08 20:00:00+00:00,40.42166665995589,-3.682222219837608,1000.0,,140.0,2.74,26.0,14.0,7.0
4323,ESCUELAS AGUIRRE,2018-01-08 21:00:00+00:00,40.42166665995589,-3.682222219837608,800.0,,102.0,2.95,27.0,17.0,5.0
4323,ESCUELAS AGUIRRE,2018-01-08 22:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,84.0,7.67,17.0,13.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-08 23:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,75.0,12.65,13.0,9.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-09 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,50.0,23.35,12.0,10.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-10 01:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,69.0,3.28,18.0,16.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-11 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,40.0,48.1,5.0,2.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-12 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,52.0,30.59,3.0,2.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-14 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,47.0,30.83,13.0,10.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-14 02:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,40.0,34.88,11.0,9.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-14 03:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,35.0,37.54,4.0,2.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-14 04:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,38.0,33.77,4.0,2.0,3.0
4323,ESCUELAS AGUIRRE,2018-01-15 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,39.0,33.04,3.0,2.0,6.0
4323,ESCUELAS AGUIRRE,2018-01-15 02:00:00+00:00,40.42166665995589,-3.682222219837608,,,,,5.0,,
4323,ESCUELAS AGUIRRE,2018-01-17 01:00:00+00:00,40.42166665995589,-3.682222219837608,,,,,1.0,,
4323,ESCUELAS AGUIRRE,2018-01-19 01:00:00+00:00,40.42166665995589,-3.682222219837608,600.0,,90.0,2.74,,13.0,10.0
4323,ESCUELAS AGUIRRE,2018-01-21 01:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,66.0,15.47,8.0,4.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-21 02:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,74.0,,,5.0,
4323,ESCUELAS AGUIRRE,2018-01-21 03:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,67.0,,,5.0,
4323,ESCUELAS AGUIRRE,2018-01-21 04:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,35.0,,,2.0,
4323,ESCUELAS AGUIRRE,2018-01-21 05:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,24.0,,,2.0,
4323,ESCUELAS AGUIRRE,2018-01-21 06:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,43.0,,,1.0,
4323,ESCUELAS AGUIRRE,2018-01-21 07:00:00+00:00,40.42166665995589,-3.682222219837608,700.0,,79.0,,,5.0,
4323,ESCUELAS AGUIRRE,2018-01-21 08:00:00+00:00,40.42166665995589,-3.682222219837608,900.0,,56.0,,,11.0,
4323,ESCUELAS AGUIRRE,2018-01-21 09:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,40.0,,,6.0,
4323,ESCUELAS AGUIRRE,2018-01-21 10:00:00+00:00,40.42166665995589,-3.682222219837608,1000.0,,71.0,,,13.0,
4323,ESCUELAS AGUIRRE,2018-01-21 11:00:00+00:00,40.42166665995589,-3.682222219837608,600.0,,49.0,,,19.0,
4323,ESCUELAS AGUIRRE,2018-01-21 12:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,40.0,,,18.0,
4323,ESCUELAS AGUIRRE,2018-01-21 13:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,52.0,,,13.0,
4323,ESCUELAS AGUIRRE,2018-01-21 14:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,53.0,,,22.0,
4323,ESCUELAS AGUIRRE,2018-01-21 15:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,44.0,,,14.0,
4323,ESCUELAS AGUIRRE,2018-01-21 16:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,41.0,,,3.0,
4323,ESCUELAS AGUIRRE,2018-01-21 17:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,52.0,,,9.0,
4323,ESCUELAS AGUIRRE,2018-01-21 18:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,91.0,,,4.0,
4323,ESCUELAS AGUIRRE,2018-01-22 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,30.0,22.94,6.0,5.0,5.0
4323,ESCUELAS AGUIRRE,2018-01-22 02:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,17.0,29.93,,1.0,5.0
4323,ESCUELAS AGUIRRE,2018-01-23 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,38.0,17.22,10.0,8.0,6.0
4323,ESCUELAS AGUIRRE,2018-01-24 01:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,50.0,8.74,8.0,6.0,7.0
4323,ESCUELAS AGUIRRE,2018-01-24 02:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,40.0,,,6.0,
4323,ESCUELAS AGUIRRE,2018-01-25 02:00:00+00:00,40.42166665995589,-3.682222219837608,900.0,,93.0,,,27.0,
4323,ESCUELAS AGUIRRE,2018-01-26 01:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,14.0,66.67,1.0,1.0,4.0
4323,ESCUELAS AGUIRRE,2018-01-28 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,55.0,26.08,9.0,8.0,6.0
4323,ESCUELAS AGUIRRE,2018-01-28 02:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,43.0,35.17,5.0,4.0,6.0
4323,ESCUELAS AGUIRRE,2018-01-28 03:00:00+00:00,40.42166665995589,-3.682222219837608,,,,,3.0,,
4323,ESCUELAS AGUIRRE,2018-01-28 04:00:00+00:00,40.42166665995589,-3.682222219837608,,,,,4.0,,
4323,ESCUELAS AGUIRRE,2018-01-30 01:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,91.0,3.15,18.0,12.0,2.0
4323,ESCUELAS AGUIRRE,2018-01-31 01:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,83.0,3.95,,12.0,5.0
4323,ESCUELAS AGUIRRE,2018-02-02 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,28.0,52.39,2.0,2.0,3.0
4323,ESCUELAS AGUIRRE,2018-02-06 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,29.0,39.83,,3.0,3.0
4323,ESCUELAS AGUIRRE,2018-02-07 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,40.0,34.8,3.0,1.0,3.0
4323,ESCUELAS AGUIRRE,2018-02-07 02:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,,,11.0,,
4323,ESCUELAS AGUIRRE,2018-02-07 03:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,,,10.0,,
4323,ESCUELAS AGUIRRE,2018-02-07 04:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,,,7.0,,
4323,ESCUELAS AGUIRRE,2018-02-07 05:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,,,6.0,,
4323,ESCUELAS AGUIRRE,2018-02-07 06:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,,,4.0,,
4323,ESCUELAS AGUIRRE,2018-02-09 01:00:00+00:00,40.42166665995589,-3.682222219837608,600.0,,109.0,2.66,19.0,13.0,3.0
4323,ESCUELAS AGUIRRE,2018-02-09 02:00:00+00:00,40.42166665995589,-3.682222219837608,,,,2.84,15.0,,3.0
4323,ESCUELAS AGUIRRE,2018-02-10 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,30.0,59.01,,,4.0
4323,ESCUELAS AGUIRRE,2018-02-11 01:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,94.0,4.76,20.0,15.0,3.0
4323,ESCUELAS AGUIRRE,2018-02-11 02:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,93.0,4.17,,13.0,3.0
4323,ESCUELAS AGUIRRE,2018-02-11 03:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,88.0,3.27,,11.0,2.0
4323,ESCUELAS AGUIRRE,2018-02-11 04:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,87.0,2.6,,13.0,3.0
4323,ESCUELAS AGUIRRE,2018-02-11 05:00:00+00:00,40.42166665995589,-3.682222219837608,500.0,,85.0,3.21,,10.0,3.0
4323,ESCUELAS AGUIRRE,2018-02-11 06:00:00+00:00,40.42166665995589,-3.682222219837608,600.0,,81.0,2.92,,11.0,3.0
4323,ESCUELAS AGUIRRE,2018-02-12 02:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,21.0,50.41,,5.0,
4323,ESCUELAS AGUIRRE,2018-02-12 03:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,22.0,47.38,,2.0,2.0
4323,ESCUELAS AGUIRRE,2018-02-12 04:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,18.0,53.98,,6.0,2.0
4323,ESCUELAS AGUIRRE,2018-02-12 05:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,29.0,47.89,,3.0,2.0
4323,ESCUELAS AGUIRRE,2018-02-28 01:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,73.0,5.43,12.0,10.0,4.0
4323,ESCUELAS AGUIRRE,2018-03-05 01:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,20.0,75.24,1.0,1.0,3.0
4323,ESCUELAS AGUIRRE,2018-03-05 02:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,17.0,85.1,11.0,11.0,3.0
4323,ESCUELAS AGUIRRE,2018-03-05 03:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,13.0,79.9,3.0,,3.0
4323,ESCUELAS AGUIRRE,2018-03-05 04:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,15.0,74.3,1.0,,3.0
4323,ESCUELAS AGUIRRE,2018-03-05 05:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,19.0,69.53,5.0,,3.0
4323,ESCUELAS AGUIRRE,2018-03-05 06:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,32.0,61.55,4.0,,3.0
4323,ESCUELAS AGUIRRE,2018-03-05 07:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,66.0,39.02,11.0,,3.0
4323,ESCUELAS AGUIRRE,2018-03-05 08:00:00+00:00,40.42166665995589,-3.682222219837608,400.0,,83.0,26.94,8.0,,3.0
4323,ESCUELAS AGUIRRE,2018-03-06 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,25.0,59.74,1.0,1.0,3.0
4323,ESCUELAS AGUIRRE,2018-03-07 01:00:00+00:00,40.42166665995589,-3.682222219837608,300.0,,38.0,50.62,11.0,10.0,4.0
4323,ESCUELAS AGUIRRE,2018-03-08 02:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,20.0,,,4.0,
4323,ESCUELAS AGUIRRE,2018-03-08 03:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,16.0,,,2.0,
4323,ESCUELAS AGUIRRE,2018-03-08 04:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,22.0,,,10.0,
4323,ESCUELAS AGUIRRE,2018-03-08 05:00:00+00:00,40.42166665995589,-3.682222219837608,200.0,,22.0,,,4.0,
