location_id,location_name,latitude,longitude,co,no2,o3,pm10,pm25,so2
154,Westminster - Marylebone Road,51.52254,-0.15459,,41.0,24.0,31.0,,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,47.0,26.0,31.0,,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,70.0,26.0,31.0,14.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,118.0,23.0,30.0,13.0,17.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,110.0,20.0,30.0,13.0,22.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,128.0,16.0,30.0,13.0,22.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,115.0,12.0,30.0,13.0,21.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,99.0,10.0,30.0,13.0,17.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,80.0,11.0,30.0,13.0,16.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,82.0,12.0,30.0,13.0,11.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,100.0,19.0,26.0,11.0,13.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,102.0,19.0,25.0,10.0,13.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,90.0,18.0,24.0,10.0,12.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,95.0,17.0,22.0,10.0,11.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,85.0,16.0,21.0,9.0,11.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,85.0,15.0,20.0,9.0,11.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,56.0,15.0,20.0,9.0,8.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,45.0,18.0,20.0,9.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,50.0,20.0,20.0,9.0,6.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,49.0,22.0,20.0,9.0,6.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,63.0,23.0,20.0,9.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,103.0,23.0,20.0,10.0,11.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,125.0,22.0,21.0,10.0,15.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,129.0,21.0,21.0,10.0,17.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,120.0,20.0,21.0,10.0,16.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,128.0,17.0,22.0,9.0,19.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,124.0,15.0,21.0,10.0,19.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,133.0,13.0,21.0,9.0,18.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,112.0,12.0,21.0,9.0,18.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,118.0,12.0,20.0,9.0,17.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,139.0,12.0,20.0,10.0,19.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,96.0,12.0,21.0,10.0,17.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,132.0,12.0,22.0,10.0,19.0
